order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD120051,2025-01-10T23:37:00,Chennai,R0688,Desserts,339,35,1
ORD101127,2025-01-10T23:45:00,Bangalore,R0043,Desserts,212,39,0
ORD111282,2025-01-10T23:47:00,Bangalore,R0554,South Indian,486,53,0
ORD145631,2025-01-10T23:50:00,Bangalore,R0479,North Indian,202,39,0
ORD121566,2025-01-10T23:52:00,Bangalore,R0768,North Indian,484,38,0
ORD120909,2025-01-11T00:02:00,Delhi,R0292,Street Food,493,23,1
ORD121747,2025-01-11T00:03:00,Hyderabad,R0175,Chinese,205,76,0
ORD131361,2025-01-11T00:31:00,Delhi,R0383,Desserts,499,24,0
ORD145716,2025-01-11T00:39:00,Pune,R0759,Chinese,217,37,0
ORD124749,2025-01-11T01:24:00,Delhi,R0747,Chinese,296,31,0
ORD133252,2025-01-11T01:26:00,Pune,R0704,South Indian,366,44,1
ORD112452,2025-01-11T01:42:00,Pune,R0474,Biryani,926,41,0
ORD147846,2025-01-11T04:16:00,Mumbai,R0121,Biryani,165,23,0
ORD141112,2025-01-11T04:36:00,Hyderabad,R0474,South Indian,163,37,0
ORD126628,2025-01-11T05:07:00,Chennai,R0289,Street Food,236,33,0
ORD129885,2025-01-11T05:17:00,Mumbai,R0533,South Indian,312,34,1
ORD126959,2025-01-11T05:40:00,Delhi,R0441,South Indian,337,29,0
ORD119597,2025-01-11T05:44:00,Mumbai,R0007,Biryani,410,25,1
ORD140674,2025-01-11T05:53:00,Bangalore,R0750,Continental,343,41,0
ORD104459,2025-01-11T06:09:00,Chennai,R0181,North Indian,285,27,0
ORD138283,2025-01-11T06:18:00,Pune,R0062,Chinese,626,40,0
ORD136304,2025-01-11T06:47:00,Hyderabad,R0146,Desserts,269,25,1
ORD129925,2025-01-11T07:24:00,Delhi,R0209,Italian,209,32,0
ORD102825,2025-01-11T07:31:00,Delhi,R0022,Desserts,210,27,0
ORD127070,2025-01-11T07:50:00,Pune,R0719,Italian,186,33,0
ORD110778,2025-01-11T07:51:00,Chennai,R0790,Fast Food,309,24,0
ORD127402,2025-01-11T07:54:00,Delhi,R0510,Biryani,433,48,0
ORD119479,2025-01-11T07:54:00,Delhi,R0053,North Indian,721,39,0
ORD118311,2025-01-11T08:00:00,Chennai,R0139,Chinese,188,44,0
ORD114011,2025-01-11T08:03:00,Hyderabad,R0037,Desserts,452,41,0
ORD144246,2025-01-11T08:07:00,Pune,R0299,Street Food,643,66,1
ORD132035,2025-01-11T08:11:00,Chennai,R0727,North Indian,154,26,0
ORD144826,2025-01-11T08:16:00,Chennai,R0160,Fast Food,288,41,0
ORD140837,2025-01-11T08:23:00,Hyderabad,R0269,Chinese,236,29,0
ORD149383,2025-01-11T08:23:00,Chennai,R0326,Street Food,220,29,0
ORD149344,2025-01-11T08:25:00,Pune,R0216,North Indian,388,51,0
ORD143194,2025-01-11T08:25:00,Bangalore,R0446,Fast Food,287,45,0
ORD126052,2025-01-11T08:28:00,Delhi,R0518,North Indian,453,48,0
ORD104399,2025-01-11T08:32:00,Chennai,R0134,South Indian,232,30,1
ORD139906,2025-01-11T08:34:00,Hyderabad,R0643,Fast Food,584,29,0
ORD146870,2025-01-11T08:39:00,Bangalore,R0605,South Indian,51,38,0
ORD121972,2025-01-11T08:44:00,Delhi,R0144,South Indian,254,37,0
ORD129735,2025-01-11T08:57:00,Chennai,R0452,Biryani,405,30,0
ORD146142,2025-01-11T08:58:00,Pune,R0439,South Indian,312,34,1
ORD129643,2025-01-11T09:01:00,Chennai,R0060,Fast Food,373,31,0
ORD133056,2025-01-11T09:08:00,Pune,R0552,Fast Food,238,32,0
ORD119192,2025-01-11T09:14:00,Delhi,R0752,Fast Food,253,41,1
ORD138191,2025-01-11T09:18:00,Chennai,R0755,Continental,234,33,0
ORD146348,2025-01-11T09:22:00,Delhi,R0318,Fast Food,374,24,0
ORD127877,2025-01-11T09:23:00,Bangalore,R0565,Biryani,695,26,1
ORD134575,2025-01-11T09:25:00,Pune,R0288,South Indian,316,50,0
ORD120397,2025-01-11T09:27:00,Pune,R0462,Italian,156,43,1
ORD100873,2025-01-11T09:30:00,Pune,R0242,North Indian,337,31,1
ORD132935,2025-01-11T09:32:00,Delhi,R0575,Desserts,311,30,0
ORD117961,2025-01-11T09:32:00,Bangalore,R0080,Biryani,117,42,0
ORD120153,2025-01-11T09:34:00,Delhi,R0607,Fast Food,249,25,0
ORD103368,2025-01-11T09:34:00,Bangalore,R0611,Street Food,126,29,0
ORD107897,2025-01-11T09:41:00,Pune,R0651,Fast Food,185,22,0
ORD114706,2025-01-11T09:58:00,Hyderabad,R0001,Continental,393,49,1
ORD143789,2025-01-11T10:01:00,Chennai,R0781,Chinese,537,26,0
ORD135345,2025-01-11T10:01:00,Delhi,R0441,Italian,284,40,0
ORD121533,2025-01-11T10:02:00,Delhi,R0651,South Indian,192,23,0
ORD131515,2025-01-11T10:04:00,Hyderabad,R0287,Italian,224,54,0
ORD149510,2025-01-11T10:06:00,Bangalore,R0607,Chinese,214,46,0
ORD109287,2025-01-11T10:06:00,Mumbai,R0106,Fast Food,200,70,1
ORD148098,2025-01-11T10:16:00,Pune,R0375,Italian,204,32,0
ORD120110,2025-01-11T10:19:00,Bangalore,R0386,Italian,120,34,1
ORD148092,2025-01-11T10:26:00,Chennai,R0138,North Indian,183,61,0
ORD139464,2025-01-11T10:31:00,Hyderabad,R0656,North Indian,329,38,0
ORD107745,2025-01-11T10:32:00,Hyderabad,R0470,Fast Food,241,24,0
ORD115388,2025-01-11T10:33:00,Mumbai,R0307,South Indian,247,56,1
ORD130406,2025-01-11T10:35:00,Delhi,R0423,North Indian,677,34,0
ORD114614,2025-01-11T10:39:00,Mumbai,R0045,Italian,252,54,0
ORD131087,2025-01-11T10:41:00,Mumbai,R0248,Biryani,607,34,0
ORD120797,2025-01-11T10:43:00,Kolkata,R0438,Italian,223,87,0
ORD107029,2025-01-11T10:46:00,Bangalore,R0052,Fast Food,109,41,0
ORD135699,2025-01-11T10:46:00,Delhi,R0228,Biryani,378,51,0
ORD132497,2025-01-11T10:49:00,Mumbai,R0357,Street Food,507,35,0
ORD115910,2025-01-11T10:49:00,Chennai,R0202,North Indian,294,30,0
ORD102249,2025-01-11T10:53:00,Kolkata,R0583,North Indian,305,21,0
ORD132500,2025-01-11T10:57:00,Delhi,R0021,North Indian,144,40,1
ORD105492,2025-01-11T10:57:00,Bangalore,R0503,Fast Food,375,43,0
ORD103605,2025-01-11T11:01:00,Delhi,R0701,Italian,311,51,0
ORD120907,2025-01-11T11:02:00,Mumbai,R0166,Biryani,211,63,0
ORD133714,2025-01-11T11:03:00,Mumbai,R0465,Fast Food,285,38,1
ORD105021,2025-01-11T11:03:00,Bangalore,R0020,Continental,136,30,0
ORD115866,2025-01-11T11:06:00,Bangalore,R0702,Fast Food,316,26,0
ORD129415,2025-01-11T11:07:00,Delhi,R0417,North Indian,907,59,1
ORD104992,2025-01-11T11:10:00,Bangalore,R0190,Biryani,141,17,0
ORD114193,2025-01-11T11:11:00,Delhi,R0082,Chinese,202,23,0
ORD135362,2025-01-11T11:13:00,Delhi,R0110,Street Food,300,69,0
ORD137138,2025-01-11T11:15:00,Delhi,R0587,Fast Food,409,28,0
ORD104114,2025-01-11T11:16:00,Pune,R0777,North Indian,598,20,0
ORD108567,2025-01-11T11:17:00,Pune,R0019,Chinese,574,29,0
ORD106133,2025-01-11T11:18:00,Hyderabad,R0756,Italian,425,40,0
ORD146980,2025-01-11T11:19:00,Bangalore,R0680,Chinese,192,33,0
ORD145928,2025-01-11T11:23:00,Hyderabad,R0286,Chinese,123,28,0
ORD116821,2025-01-11T11:23:00,Bangalore,R0168,Biryani,126,39,0
ORD128481,2025-01-11T11:26:00,Pune,R0335,Chinese,245,32,0
ORD103102,2025-01-11T11:26:00,Delhi,R0733,Street Food,255,44,0
ORD108796,2025-01-11T11:26:00,Mumbai,R0772,South Indian,244,31,0
ORD102368,2025-01-11T11:27:00,Mumbai,R0761,Chinese,354,34,0
ORD147769,2025-01-11T11:28:00,Chennai,R0784,Street Food,532,60,1
ORD141926,2025-01-11T11:28:00,Delhi,R0209,South Indian,297,31,0
ORD117630,2025-01-11T11:30:00,Delhi,R0006,Street Food,630,34,1
ORD110701,2025-01-11T11:31:00,Pune,R0706,Desserts,381,35,0
ORD146888,2025-01-11T11:37:00,Delhi,R0216,Chinese,164,20,0
ORD111479,2025-01-11T11:41:00,Chennai,R0006,Fast Food,130,29,0
ORD121243,2025-01-11T11:41:00,Bangalore,R0070,Biryani,305,37,0
ORD135842,2025-01-11T11:43:00,Delhi,R0631,North Indian,225,35,0
ORD134963,2025-01-11T11:44:00,Chennai,R0464,Biryani,225,34,1
ORD147115,2025-01-11T11:44:00,Mumbai,R0078,Chinese,326,34,0
ORD122290,2025-01-11T11:47:00,Hyderabad,R0319,Street Food,1027,29,1
ORD104357,2025-01-11T11:49:00,Delhi,R0110,North Indian,320,41,0
ORD131990,2025-01-11T11:51:00,Pune,R0196,Continental,97,43,0
ORD102401,2025-01-11T11:51:00,Bangalore,R0190,North Indian,164,42,0
ORD116278,2025-01-11T11:53:00,Chennai,R0579,Fast Food,197,47,0
ORD144119,2025-01-11T11:55:00,Bangalore,R0085,North Indian,482,26,1
ORD129220,2025-01-11T12:00:00,Bangalore,R0450,North Indian,329,36,0
ORD145620,2025-01-11T12:02:00,Mumbai,R0167,Italian,522,44,0
ORD112440,2025-01-11T12:03:00,Bangalore,R0204,Italian,167,45,0
ORD142225,2025-01-11T12:04:00,Delhi,R0417,Chinese,158,39,0
ORD141804,2025-01-11T12:05:00,Delhi,R0384,Biryani,360,43,0
ORD141728,2025-01-11T12:05:00,Bangalore,R0298,Biryani,98,22,0
ORD117888,2025-01-11T12:07:00,Pune,R0386,Chinese,637,54,0
ORD133029,2025-01-11T12:07:00,Mumbai,R0490,Desserts,496,27,0
ORD145571,2025-01-11T12:09:00,Mumbai,R0486,North Indian,245,23,1
ORD126107,2025-01-11T12:11:00,Hyderabad,R0169,Fast Food,394,37,0
ORD128232,2025-01-11T12:12:00,Delhi,R0648,Biryani,323,55,0
ORD123868,2025-01-11T12:13:00,Hyderabad,R0400,North Indian,273,35,0
ORD142084,2025-01-11T12:13:00,Bangalore,R0716,Fast Food,300,45,1
ORD121138,2025-01-11T12:16:00,Delhi,R0028,Fast Food,197,51,0
ORD140892,2025-01-11T12:18:00,Mumbai,R0319,Street Food,240,27,0
ORD134399,2025-01-11T12:18:00,Delhi,R0533,South Indian,511,39,0
ORD114910,2025-01-11T12:20:00,Chennai,R0237,Desserts,363,26,0
ORD113776,2025-01-11T12:22:00,Bangalore,R0268,Italian,130,21,0
ORD144661,2025-01-11T12:22:00,Mumbai,R0492,Street Food,270,56,0
ORD141822,2025-01-11T12:25:00,Chennai,R0225,South Indian,588,39,1
ORD126746,2025-01-11T12:26:00,Mumbai,R0334,Chinese,151,48,0
ORD126308,2025-01-11T12:26:00,Delhi,R0556,Chinese,229,46,0
ORD126528,2025-01-11T12:27:00,Delhi,R0083,Chinese,302,35,1
ORD111829,2025-01-11T12:27:00,Bangalore,R0784,Street Food,343,36,0
ORD113041,2025-01-11T12:28:00,Delhi,R0639,Biryani,385,27,0
ORD114576,2025-01-11T12:28:00,Hyderabad,R0649,South Indian,409,14,1
ORD108693,2025-01-11T12:29:00,Bangalore,R0745,North Indian,276,41,0
ORD118776,2025-01-11T12:31:00,Delhi,R0368,Fast Food,265,36,0
ORD107065,2025-01-11T12:32:00,Bangalore,R0097,Fast Food,571,49,0
ORD115114,2025-01-11T12:32:00,Hyderabad,R0096,Biryani,419,55,1
ORD115374,2025-01-11T12:34:00,Bangalore,R0234,South Indian,310,43,0
ORD125889,2025-01-11T12:35:00,Chennai,R0172,Desserts,213,33,1
ORD114405,2025-01-11T12:36:00,Delhi,R0652,Fast Food,309,27,0
ORD143128,2025-01-11T12:37:00,Bangalore,R0360,Biryani,322,22,0
ORD143175,2025-01-11T12:37:00,Chennai,R0607,Biryani,352,33,0
ORD126183,2025-01-11T12:38:00,Bangalore,R0548,Continental,174,21,0
ORD135244,2025-01-11T12:46:00,Chennai,R0528,Italian,220,34,1
ORD126029,2025-01-11T12:46:00,Mumbai,R0080,Italian,194,23,0
ORD104595,2025-01-11T12:47:00,Pune,R0241,North Indian,290,36,0
ORD136251,2025-01-11T12:49:00,Hyderabad,R0139,North Indian,161,26,0
ORD120650,2025-01-11T12:49:00,Chennai,R0349,Biryani,375,44,0
ORD130637,2025-01-11T12:49:00,Chennai,R0549,Fast Food,512,17,0
ORD117253,2025-01-11T12:50:00,Mumbai,R0451,Fast Food,278,40,0
ORD145192,2025-01-11T12:53:00,Mumbai,R0470,Continental,208,32,0
ORD125961,2025-01-11T12:54:00,Mumbai,R0249,North Indian,544,34,0
ORD141826,2025-01-11T12:56:00,Bangalore,R0054,North Indian,212,27,0
ORD110309,2025-01-11T12:56:00,Mumbai,R0562,Fast Food,416,30,0
ORD106684,2025-01-11T12:59:00,Hyderabad,R0650,Biryani,407,21,1
ORD112594,2025-01-11T13:01:00,Chennai,R0730,Italian,179,47,0
ORD100906,2025-01-11T13:01:00,Pune,R0225,South Indian,376,40,1
ORD138324,2025-01-11T13:02:00,Pune,R0288,North Indian,269,55,0
ORD141897,2025-01-11T13:02:00,Bangalore,R0518,North Indian,302,29,0
ORD123450,2025-01-11T13:03:00,Delhi,R0688,North Indian,113,42,0
ORD100199,2025-01-11T13:03:00,Hyderabad,R0027,North Indian,244,25,0
ORD107535,2025-01-11T13:03:00,Bangalore,R0252,Italian,157,44,1
ORD131997,2025-01-11T13:06:00,Hyderabad,R0759,Chinese,169,33,1
ORD111629,2025-01-11T13:06:00,Bangalore,R0541,North Indian,148,33,0
ORD142048,2025-01-11T13:10:00,Chennai,R0554,Fast Food,232,47,0
ORD124968,2025-01-11T13:12:00,Delhi,R0482,Chinese,386,21,0
ORD104965,2025-01-11T13:12:00,Hyderabad,R0167,Fast Food,254,29,1
ORD110941,2025-01-11T13:16:00,Delhi,R0122,North Indian,406,35,0
ORD100075,2025-01-11T13:18:00,Kolkata,R0353,North Indian,180,29,0
ORD122746,2025-01-11T13:24:00,Pune,R0011,North Indian,252,40,0
ORD140896,2025-01-11T13:24:00,Delhi,R0320,Chinese,144,20,0
ORD107739,2025-01-11T13:25:00,Chennai,R0577,Fast Food,318,32,0
ORD136275,2025-01-11T13:26:00,Delhi,R0322,South Indian,209,42,0
ORD144514,2025-01-11T13:26:00,Delhi,R0631,Italian,288,39,0
ORD135291,2025-01-11T13:29:00,Kolkata,R0254,Fast Food,229,29,0
ORD148923,2025-01-11T13:29:00,Mumbai,R0002,North Indian,191,43,0
ORD148554,2025-01-11T13:29:00,Bangalore,R0755,Biryani,587,42,0
ORD124225,2025-01-11T13:29:00,Pune,R0537,Italian,501,29,1
ORD118711,2025-01-11T13:30:00,Delhi,R0742,Fast Food,291,31,0
ORD141478,2025-01-11T13:32:00,Chennai,R0694,Chinese,813,40,0
ORD143843,2025-01-11T13:34:00,Bangalore,R0584,Street Food,405,38,0
ORD123554,2025-01-11T13:35:00,Pune,R0428,Italian,224,27,0
ORD126826,2025-01-11T13:37:00,Bangalore,R0517,Continental,564,37,0
ORD100873,2025-01-11T13:37:00,Kolkata,R0710,South Indian,238,37,0
ORD139044,2025-01-11T13:38:00,Delhi,R0390,Fast Food,480,39,0
ORD113887,2025-01-11T13:39:00,Delhi,R0523,Italian,258,30,0
ORD132565,2025-01-11T13:40:00,Pune,R0423,Italian,384,54,0
ORD111537,2025-01-11T13:40:00,Kolkata,R0010,Chinese,452,25,0
ORD118820,2025-01-11T13:40:00,Bangalore,R0451,Continental,297,22,1
ORD125219,2025-01-11T13:43:00,Hyderabad,R0146,Italian,409,25,0
ORD115655,2025-01-11T13:43:00,Mumbai,R0610,Biryani,296,41,0
ORD102465,2025-01-11T13:46:00,Delhi,R0784,Chinese,380,20,0
ORD111770,2025-01-11T13:47:00,Bangalore,R0516,Biryani,248,23,1
ORD109819,2025-01-11T13:48:00,Bangalore,R0031,Fast Food,434,31,0
ORD121059,2025-01-11T13:48:00,Delhi,R0222,Continental,286,35,0
ORD125715,2025-01-11T13:48:00,Hyderabad,R0025,Fast Food,104,37,0
ORD126560,2025-01-11T13:49:00,Mumbai,R0796,Italian,282,60,0
ORD120604,2025-01-11T13:51:00,Delhi,R0260,Continental,348,32,0
ORD115606,2025-01-11T13:52:00,Bangalore,R0289,Biryani,293,49,0
ORD107973,2025-01-11T13:57:00,Mumbai,R0530,Desserts,199,35,0
ORD145748,2025-01-11T13:57:00,Bangalore,R0069,Chinese,258,41,0
ORD136673,2025-01-11T13:59:00,Pune,R0654,South Indian,362,36,1
ORD143782,2025-01-11T13:59:00,Mumbai,R0260,South Indian,404,28,0
ORD115847,2025-01-11T14:01:00,Delhi,R0187,Fast Food,120,44,0
ORD125189,2025-01-11T14:01:00,Pune,R0621,North Indian,174,25,0
ORD113824,2025-01-11T14:01:00,Chennai,R0480,Italian,619,30,0
ORD112849,2025-01-11T14:03:00,Pune,R0572,Chinese,244,23,1
ORD142065,2025-01-11T14:04:00,Mumbai,R0142,Italian,193,36,0
ORD116462,2025-01-11T14:06:00,Mumbai,R0356,Biryani,1162,28,0
ORD130918,2025-01-11T14:15:00,Mumbai,R0141,Continental,102,40,1
ORD101117,2025-01-11T14:22:00,Chennai,R0101,Chinese,307,36,0
ORD118316,2025-01-11T14:25:00,Chennai,R0550,Fast Food,428,32,0
ORD103247,2025-01-11T14:30:00,Bangalore,R0431,North Indian,145,56,0
ORD110094,2025-01-11T14:31:00,Pune,R0319,Biryani,285,36,1
ORD143958,2025-01-11T14:35:00,Delhi,R0032,Chinese,292,63,0
ORD149807,2025-01-11T14:35:00,Hyderabad,R0414,North Indian,162,28,0
ORD116166,2025-01-11T14:38:00,Bangalore,R0156,Fast Food,435,49,0
ORD142406,2025-01-11T14:42:00,Bangalore,R0258,Italian,401,36,0
ORD141163,2025-01-11T14:48:00,Chennai,R0751,Italian,104,40,0
ORD142426,2025-01-11T14:49:00,Pune,R0375,Chinese,431,36,0
ORD122366,2025-01-11T14:50:00,Chennai,R0731,South Indian,299,31,0
ORD145710,2025-01-11T14:50:00,Delhi,R0426,Street Food,155,50,0
ORD100617,2025-01-11T14:50:00,Delhi,R0200,North Indian,456,50,0
ORD141797,2025-01-11T14:52:00,Chennai,R0798,Street Food,203,69,0
ORD142288,2025-01-11T14:53:00,Delhi,R0208,Biryani,125,31,1
ORD123985,2025-01-11T14:55:00,Bangalore,R0713,Italian,276,33,1
ORD129611,2025-01-11T14:55:00,Hyderabad,R0522,North Indian,300,32,0
ORD106811,2025-01-11T14:55:00,Mumbai,R0297,Desserts,140,34,0
ORD144881,2025-01-11T14:56:00,Mumbai,R0551,Street Food,434,45,1
ORD133734,2025-01-11T15:05:00,Bangalore,R0327,Street Food,921,35,0
ORD123850,2025-01-11T15:09:00,Mumbai,R0725,Street Food,283,35,0
ORD128396,2025-01-11T15:10:00,Mumbai,R0443,Fast Food,259,44,0
ORD121376,2025-01-11T15:12:00,Delhi,R0438,Italian,108,68,1
ORD130243,2025-01-11T15:16:00,Delhi,R0544,South Indian,849,62,0
ORD127365,2025-01-11T15:17:00,Pune,R0709,Continental,347,40,0
ORD118883,2025-01-11T15:17:00,Pune,R0785,Fast Food,291,22,0
ORD146575,2025-01-11T15:17:00,Pune,R0512,Fast Food,106,28,0
ORD134503,2025-01-11T15:21:00,Mumbai,R0368,Street Food,239,30,0
ORD137033,2025-01-11T15:23:00,Hyderabad,R0666,Desserts,486,24,0
ORD122488,2025-01-11T15:25:00,Bangalore,R0376,Desserts,440,21,1
ORD106686,2025-01-11T15:33:00,Bangalore,R0456,Continental,296,41,0
ORD146400,2025-01-11T15:34:00,Bangalore,R0256,North Indian,242,29,1
ORD136679,2025-01-11T15:40:00,Mumbai,R0137,Continental,304,36,0
ORD110226,2025-01-11T15:41:00,Hyderabad,R0742,Fast Food,211,44,0
ORD127992,2025-01-11T15:43:00,Mumbai,R0339,Continental,205,21,0
ORD114297,2025-01-11T15:48:00,Bangalore,R0440,North Indian,561,23,0
ORD106278,2025-01-11T15:48:00,Delhi,R0694,Biryani,173,20,1
ORD103262,2025-01-11T15:51:00,Pune,R0512,Fast Food,375,38,1
ORD149378,2025-01-11T15:51:00,Bangalore,R0381,Italian,285,43,0
ORD147038,2025-01-11T15:53:00,Mumbai,R0028,Biryani,254,55,0
ORD134493,2025-01-11T15:54:00,Delhi,R0387,North Indian,431,54,0
ORD136916,2025-01-11T15:57:00,Delhi,R0078,Chinese,167,32,0
ORD135119,2025-01-11T15:59:00,Pune,R0013,Biryani,320,53,0
ORD107980,2025-01-11T15:59:00,Mumbai,R0090,North Indian,317,21,0
ORD123690,2025-01-11T16:01:00,Delhi,R0255,North Indian,141,19,0
ORD114745,2025-01-11T16:05:00,Pune,R0467,Desserts,167,28,0
ORD103586,2025-01-11T16:05:00,Bangalore,R0002,Biryani,656,54,0
ORD149753,2025-01-11T16:06:00,Delhi,R0424,South Indian,181,44,0
ORD106229,2025-01-11T16:07:00,Delhi,R0524,Italian,210,41,0
ORD100372,2025-01-11T16:10:00,Mumbai,R0631,Chinese,277,34,1
ORD107407,2025-01-11T16:12:00,Kolkata,R0137,Continental,222,35,0
ORD107571,2025-01-11T16:14:00,Hyderabad,R0740,Fast Food,312,42,0
ORD100106,2025-01-11T16:16:00,Kolkata,R0201,North Indian,283,33,0
ORD128861,2025-01-11T16:19:00,Bangalore,R0294,Biryani,413,25,0
ORD112185,2025-01-11T16:22:00,Hyderabad,R0373,North Indian,138,41,0
ORD101025,2025-01-11T16:23:00,Pune,R0360,Continental,556,40,1
ORD120439,2025-01-11T16:24:00,Mumbai,R0613,Chinese,143,55,0
ORD103763,2025-01-11T16:25:00,Pune,R0666,North Indian,398,35,0
ORD101618,2025-01-11T16:26:00,Mumbai,R0575,North Indian,203,35,0
ORD137787,2025-01-11T16:27:00,Bangalore,R0327,Desserts,444,37,1
ORD129487,2025-01-11T16:30:00,Pune,R0246,Continental,537,47,0
ORD108515,2025-01-11T16:30:00,Delhi,R0545,Biryani,413,46,0
ORD114652,2025-01-11T16:31:00,Chennai,R0458,Fast Food,460,29,0
ORD118656,2025-01-11T16:35:00,Bangalore,R0211,Fast Food,134,26,0
ORD134971,2025-01-11T16:35:00,Kolkata,R0443,Street Food,392,38,1
ORD142700,2025-01-11T16:43:00,Hyderabad,R0448,Biryani,90,32,0
ORD115195,2025-01-11T16:48:00,Pune,R0553,Fast Food,383,22,0
ORD131050,2025-01-11T16:53:00,Mumbai,R0310,Biryani,417,73,0
ORD129778,2025-01-11T16:55:00,Pune,R0133,Chinese,399,23,0
ORD116804,2025-01-11T16:58:00,Mumbai,R0289,South Indian,163,44,1
ORD124401,2025-01-11T16:58:00,Mumbai,R0713,Chinese,226,34,0
ORD107476,2025-01-11T16:59:00,Hyderabad,R0353,Fast Food,315,39,0
ORD128907,2025-01-11T16:59:00,Delhi,R0605,Chinese,261,33,0
ORD104780,2025-01-11T17:03:00,Kolkata,R0424,South Indian,203,25,1
ORD117650,2025-01-11T17:04:00,Delhi,R0080,Continental,222,43,0
ORD146363,2025-01-11T17:04:00,Delhi,R0276,Fast Food,239,22,0
ORD140959,2025-01-11T17:05:00,Delhi,R0556,Continental,478,41,0
ORD118019,2025-01-11T17:07:00,Delhi,R0389,North Indian,190,43,0
ORD128981,2025-01-11T17:09:00,Bangalore,R0003,Chinese,200,44,0
ORD130772,2025-01-11T17:09:00,Mumbai,R0529,Italian,834,36,0
ORD132092,2025-01-11T17:09:00,Bangalore,R0336,Fast Food,246,72,0
ORD135508,2025-01-11T17:10:00,Bangalore,R0291,South Indian,182,90,0
ORD145516,2025-01-11T17:10:00,Hyderabad,R0054,Fast Food,468,26,0
ORD143232,2025-01-11T17:14:00,Bangalore,R0439,Biryani,158,32,1
ORD122043,2025-01-11T17:16:00,Kolkata,R0066,Italian,501,35,0
ORD107351,2025-01-11T17:16:00,Kolkata,R0202,Chinese,978,17,0
ORD124325,2025-01-11T17:20:00,Pune,R0332,Continental,186,29,0
ORD131427,2025-01-11T17:21:00,Bangalore,R0727,North Indian,378,44,1
ORD121436,2025-01-11T17:21:00,Chennai,R0416,Biryani,149,62,0
ORD131330,2025-01-11T17:22:00,Mumbai,R0536,Fast Food,340,20,0
ORD121803,2025-01-11T17:24:00,Delhi,R0385,Continental,675,69,0
ORD120519,2025-01-11T17:28:00,Delhi,R0512,Desserts,268,31,0
ORD140939,2025-01-11T17:31:00,Delhi,R0641,North Indian,219,45,0
ORD129002,2025-01-11T17:31:00,Bangalore,R0266,Chinese,676,30,0
ORD120150,2025-01-11T17:32:00,Mumbai,R0008,Biryani,555,47,0
ORD135931,2025-01-11T17:33:00,Mumbai,R0411,Desserts,116,27,1
ORD147004,2025-01-11T17:34:00,Mumbai,R0150,North Indian,423,31,0
ORD108568,2025-01-11T17:37:00,Delhi,R0259,Fast Food,200,29,0
ORD126551,2025-01-11T17:44:00,Bangalore,R0164,Street Food,236,22,0
ORD100592,2025-01-11T17:45:00,Mumbai,R0239,Fast Food,480,23,0
ORD143901,2025-01-11T17:46:00,Mumbai,R0378,Italian,140,30,0
ORD106875,2025-01-11T17:46:00,Hyderabad,R0692,Italian,246,37,0
ORD117831,2025-01-11T17:48:00,Bangalore,R0283,Biryani,215,42,0
ORD126354,2025-01-11T17:48:00,Hyderabad,R0737,Fast Food,202,49,0
ORD113128,2025-01-11T17:51:00,Pune,R0795,Biryani,329,28,1
ORD110088,2025-01-11T17:52:00,Bangalore,R0141,Chinese,260,33,0
ORD139659,2025-01-11T17:54:00,Delhi,R0393,Italian,151,43,0
ORD138747,2025-01-11T17:57:00,Kolkata,R0793,Desserts,693,25,1
ORD124850,2025-01-11T17:59:00,Bangalore,R0399,North Indian,379,25,0
ORD128337,2025-01-11T18:00:00,Delhi,R0321,Continental,192,40,0
ORD147128,2025-01-11T18:03:00,Kolkata,R0566,North Indian,152,43,0
ORD131200,2025-01-11T18:03:00,Delhi,R0145,Fast Food,644,34,0
ORD144313,2025-01-11T18:04:00,Delhi,R0553,Italian,523,33,0
ORD132170,2025-01-11T18:04:00,Chennai,R0394,Fast Food,689,31,1
ORD132146,2025-01-11T18:06:00,Kolkata,R0547,North Indian,188,41,0
ORD131040,2025-01-11T18:06:00,Mumbai,R0783,Chinese,289,44,0
ORD144012,2025-01-11T18:11:00,Delhi,R0790,Italian,302,36,0
ORD103509,2025-01-11T18:11:00,Kolkata,R0642,Italian,191,38,0
ORD146417,2025-01-11T18:14:00,Delhi,R0353,Fast Food,632,25,0
ORD143500,2025-01-11T18:16:00,Delhi,R0038,Chinese,267,27,0
ORD141996,2025-01-11T18:16:00,Delhi,R0073,North Indian,315,36,1
ORD134930,2025-01-11T18:17:00,Bangalore,R0328,Chinese,261,34,1
ORD121605,2025-01-11T18:20:00,Kolkata,R0535,Chinese,164,27,0
ORD118672,2025-01-11T18:21:00,Kolkata,R0549,Biryani,194,33,0
ORD130184,2025-01-11T18:24:00,Bangalore,R0194,Fast Food,238,31,0
ORD124957,2025-01-11T18:24:00,Bangalore,R0694,Chinese,100,32,0
ORD149015,2025-01-11T18:26:00,Mumbai,R0797,Fast Food,321,35,0
ORD132033,2025-01-11T18:30:00,Mumbai,R0320,Chinese,196,30,0
ORD134870,2025-01-11T18:31:00,Mumbai,R0345,Fast Food,154,33,1
ORD105520,2025-01-11T18:32:00,Delhi,R0771,Biryani,304,35,0
ORD111249,2025-01-11T18:34:00,Chennai,R0777,North Indian,472,48,0
ORD114822,2025-01-11T18:35:00,Mumbai,R0514,Biryani,537,28,0
